ENLIGHTEN Version,4.1.6
Measurement ID,,,20250527-112520-520529-WP-02208,20250527-112709-670696-WP-02208
430,912.08,1775.12,3272.00,3888.00
431,912.35,1778.37,3253.00,3897.00
432,912.62,1781.61,3231.00,3905.00
433,912.89,1784.85,3234.00,3873.00
434,913.16,1788.09,3255.00,3873.00
435,913.43,1791.32,3259.00,3907.00
436,913.70,1794.56,3282.00,3912.00
437,913.97,1797.79,3244.00,3909.00
438,914.24,1801.02,3272.00,3917.00
439,914.50,1804.24,3263.00,3901.00
440,914.77,1807.47,3274.00,3899.00
441,915.04,1810.69,3255.00,3884.00
442,915.31,1813.91,3229.00,3866.00
443,915.58,1817.12,3246.00,3884.00
444,915.85,1820.34,3202.00,3806.00
445,916.12,1823.55,3219.00,3818.00
446,916.39,1826.76,3196.00,3841.00
447,916.66,1829.96,3185.00,3806.00
448,916.93,1833.17,3176.00,3776.00
449,917.20,1836.37,3153.00,3726.00
450,917.47,1839.57,3159.00,3724.00
451,917.74,1842.76,3162.00,3721.00
452,918.01,1845.96,3149.00,3738.00
453,918.28,1849.15,3145.00,3731.00
454,918.55,1852.34,3155.00,3754.00
455,918.81,1855.53,3153.00,3740.00
456,919.08,1858.71,3159.00,3772.00
457,919.35,1861.90,3170.00,3724.00
458,919.62,1865.08,3132.00,3754.00
459,919.89,1868.25,3174.00,3761.00
460,920.16,1871.43,3138.00,3725.00
461,920.43,1874.60,3157.00,3707.00
462,920.70,1877.77,3124.00,3717.00
463,920.96,1880.94,3160.00,3711.00
464,921.23,1884.11,3147.00,3710.00
465,921.50,1887.27,3141.00,3666.00
466,921.77,1890.43,3117.00,3636.00
467,922.04,1893.59,3107.00,3645.00
468,922.31,1896.75,3109.00,3639.00
469,922.58,1899.90,3065.00,3607.00
470,922.84,1903.05,3092.00,3593.00
471,923.11,1906.20,3043.00,3586.00
472,923.38,1909.35,3039.00,3582.00
473,923.65,1912.49,3065.00,3552.00
474,923.92,1915.63,3039.00,3577.00
475,924.18,1918.77,3071.00,3575.00
476,924.45,1921.91,3054.00,3556.00
477,924.72,1925.04,3065.00,3562.00
478,924.99,1928.18,3060.00,3595.00
479,925.26,1931.30,3056.00,3579.00
480,925.52,1934.43,3060.00,3518.00
481,925.79,1937.56,3052.00,3569.00
482,926.06,1940.68,3048.00,3537.00
483,926.33,1943.80,3046.00,3531.00
484,926.59,1946.92,3045.00,3522.00
485,926.86,1950.03,2974.00,3474.00
486,927.13,1953.15,3001.00,3510.00
487,927.40,1956.26,2955.00,3486.00
488,927.66,1959.36,2993.00,3482.00
489,927.93,1962.47,2969.00,3389.00
490,928.20,1965.57,2976.00,3394.00
491,928.47,1968.67,2944.00,3381.00
492,928.73,1971.77,2957.00,3400.00
493,929.00,1974.87,2957.00,3373.00
494,929.27,1977.96,2942.00,3393.00
495,929.54,1981.05,2925.00,3412.00
496,929.80,1984.14,2952.00,3402.00
497,930.07,1987.23,2916.00,3390.00
498,930.34,1990.31,2936.00,3391.00
499,930.60,1993.40,2934.00,3372.00
500,930.87,1996.48,2925.00,3354.00
501,931.14,1999.55,2910.00,3398.00
502,931.40,2002.63,2914.00,3337.00
503,931.67,2005.70,2919.00,3362.00
504,931.94,2008.77,2923.00,3358.00
505,932.20,2011.84,2917.00,3292.00
506,932.47,2014.90,2921.00,3340.00
507,932.74,2017.97,2853.00,3254.00
508,933.00,2021.03,2840.00,3303.00
509,933.27,2024.08,2878.00,3249.00
510,933.53,2027.14,2855.00,3246.00
511,933.80,2030.19,2864.00,3206.00
512,934.07,2033.24,2851.00,3220.00
513,934.33,2036.29,2802.00,3222.00
514,934.60,2039.34,2813.00,3191.00
515,934.86,2042.38,2828.00,3214.00
516,935.13,2045.42,2807.00,3196.00
517,935.40,2048.46,2798.00,3180.00
518,935.66,2051.50,2798.00,3151.00
519,935.93,2054.53,2800.00,3193.00
520,936.19,2057.56,2834.00,3180.00
521,936.46,2060.59,2809.00,3199.00
