ENLIGHTEN Version,4.1.6
Measurement ID,,,20250529-091533-473472-WP-02208,20250529-091709-177739-WP-02208
625,963.73,2362.75,558.00,672.00
626,963.99,2365.53,588.00,666.00
627,964.24,2368.31,561.00,671.00
628,964.50,2371.09,546.00,641.00
629,964.76,2373.86,577.00,662.00
630,965.02,2376.63,564.00,661.00
631,965.28,2379.41,549.00,655.00
632,965.54,2382.17,558.00,665.00
633,965.79,2384.94,577.00,664.00
634,966.05,2387.70,569.00,680.00
635,966.31,2390.47,555.00,663.00
636,966.57,2393.23,557.00,661.00
637,966.82,2395.98,534.00,647.00
638,967.08,2398.74,553.00,644.00
639,967.34,2401.49,543.00,659.00
640,967.60,2404.24,553.00,648.00
641,967.85,2406.99,534.00,640.00
642,968.11,2409.73,528.00,625.00
643,968.37,2412.48,532.00,623.00
644,968.63,2415.22,522.00,601.00
645,968.88,2417.96,516.00,592.00
646,969.14,2420.69,518.00,623.00
647,969.40,2423.43,537.00,619.00
648,969.65,2426.16,517.00,610.00
649,969.91,2428.89,523.00,608.00
650,970.17,2431.62,518.00,606.00
651,970.42,2434.34,507.00,604.00
652,970.68,2437.06,503.00,596.00
653,970.94,2439.78,480.00,596.00
654,971.19,2442.50,497.00,602.00
655,971.45,2445.22,492.00,583.00
656,971.70,2447.93,515.00,579.00
657,971.96,2450.64,499.00,572.00
658,972.22,2453.35,505.00,609.00
659,972.47,2456.06,503.00,593.00
660,972.73,2458.76,486.00,586.00
661,972.98,2461.46,482.00,593.00
662,973.24,2464.16,482.00,562.00
663,973.50,2466.86,481.00,585.00
664,973.75,2469.56,503.00,575.00
665,974.01,2472.25,479.00,562.00
666,974.26,2474.94,477.00,553.00
667,974.52,2477.63,497.00,575.00
668,974.77,2480.31,482.00,579.00
669,975.03,2483.00,471.00,552.00
670,975.28,2485.68,473.00,545.00
671,975.54,2488.36,463.00,564.00
672,975.79,2491.03,477.00,557.00
673,976.05,2493.71,463.00,539.00
674,976.30,2496.38,473.00,551.00
675,976.56,2499.05,460.00,547.00
676,976.81,2501.72,459.00,545.00
677,977.06,2504.38,464.00,526.00
678,977.32,2507.05,456.00,549.00
679,977.57,2509.71,455.00,552.00
680,977.83,2512.37,452.00,534.00
681,978.08,2515.02,469.00,550.00
682,978.34,2517.68,437.00,526.00
683,978.59,2520.33,478.00,539.00
684,978.84,2522.98,448.00,520.00
685,979.10,2525.63,438.00,501.00
686,979.35,2528.27,441.00,534.00
687,979.60,2530.92,445.00,534.00
688,979.86,2533.56,443.00,518.00
689,980.11,2536.19,427.00,518.00
690,980.36,2538.83,418.00,532.00
691,980.62,2541.46,450.00,521.00
692,980.87,2544.10,450.00,514.00
693,981.12,2546.73,418.00,496.00
694,981.38,2549.35,414.00,486.00
695,981.63,2551.98,418.00,498.00
696,981.88,2554.60,412.00,467.00
697,982.13,2557.22,420.00,496.00
698,982.39,2559.84,399.00,494.00
699,982.64,2562.45,412.00,496.00
700,982.89,2565.07,426.00,471.00
701,983.14,2567.68,423.00,492.00
702,983.40,2570.29,404.00,482.00
703,983.65,2572.89,408.00,482.00
704,983.90,2575.50,417.00,491.00
705,984.15,2578.10,399.00,484.00
706,984.41,2580.70,399.00,479.00
707,984.66,2583.30,408.00,480.00
708,984.91,2585.90,403.00,481.00
709,985.16,2588.49,397.00,482.00
710,985.41,2591.08,424.00,479.00
711,985.66,2593.67,392.00,477.00
712,985.91,2596.26,381.00,455.00
713,986.17,2598.84,397.00,463.00
714,986.42,2601.42,403.00,460.00
715,986.67,2604.00,378.00,454.00
716,986.92,2606.58,384.00,458.00
717,987.17,2609.16,370.00,450.00
718,987.42,2611.73,376.00,454.00
719,987.67,2614.30,388.00,452.00
720,987.92,2616.87,372.00,439.00
721,988.17,2619.43,357.00,444.00
722,988.42,2622.00,359.00,421.00
723,988.67,2624.56,378.00,437.00
724,988.92,2627.12,382.00,445.00
725,989.17,2629.68,370.00,429.00
726,989.42,2632.23,370.00,437.00
727,989.67,2634.79,371.00,437.00
728,989.92,2637.34,378.00,435.00
729,990.17,2639.89,349.00,414.00
730,990.42,2642.43,371.00,445.00
731,990.67,2644.98,362.00,437.00
732,990.92,2647.52,344.00,422.00
733,991.17,2650.06,352.00,416.00
734,991.42,2652.60,355.00,414.00
735,991.67,2655.13,352.00,422.00
736,991.92,2657.67,363.00,410.00
737,992.17,2660.20,346.00,422.00
738,992.42,2662.73,344.00,422.00
739,992.67,2665.25,354.00,409.00
740,992.92,2667.78,344.00,399.00
741,993.16,2670.30,336.00,391.00
742,993.41,2672.82,329.00,397.00
743,993.66,2675.34,338.00,399.00
744,993.91,2677.85,311.00,381.00
745,994.16,2680.37,346.00,401.00
746,994.41,2682.88,332.00,391.00
747,994.66,2685.39,339.00,394.00
748,994.90,2687.89,342.00,386.00
749,995.15,2690.40,340.00,402.00
750,995.40,2692.90,333.00,390.00
751,995.65,2695.40,316.00,397.00
752,995.89,2697.90,336.00,374.00
753,996.14,2700.39,321.00,372.00
754,996.39,2702.89,315.00,374.00
755,996.64,2705.38,315.00,386.00
756,996.88,2707.87,308.00,361.00
757,997.13,2710.36,308.00,378.00
758,997.38,2712.84,289.00,348.00
759,997.63,2715.32,315.00,363.00
760,997.87,2717.80,300.00,351.00
761,998.12,2720.28,304.00,370.00
762,998.37,2722.76,292.00,357.00
763,998.61,2725.23,313.00,356.00
764,998.86,2727.70,311.00,374.00
765,999.11,2730.17,303.00,356.00
766,999.35,2732.64,302.00,345.00
767,999.60,2735.11,302.00,344.00
768,999.84,2737.57,310.00,361.00
769,1000.09,2740.03,279.00,334.00
770,1000.34,2742.49,285.00,342.00
771,1000.58,2744.94,294.00,372.00
772,1000.83,2747.40,296.00,346.00
773,1001.07,2749.85,291.00,340.00
774,1001.32,2752.30,279.00,313.00
775,1001.57,2754.75,290.00,347.00
776,1001.81,2757.19,273.00,323.00
777,1002.06,2759.64,292.00,324.00
778,1002.30,2762.08,287.00,346.00
779,1002.55,2764.52,296.00,338.00
780,1002.79,2766.95,277.00,329.00
781,1003.04,2769.39,268.00,331.00
782,1003.28,2771.82,285.00,330.00
783,1003.53,2774.25,271.00,313.00
784,1003.77,2776.68,272.00,323.00
785,1004.01,2779.11,258.00,317.00
786,1004.26,2781.53,282.00,317.00
787,1004.50,2783.95,255.00,302.00
788,1004.75,2786.37,260.00,313.00
789,1004.99,2788.79,270.00,321.00
790,1005.24,2791.20,258.00,328.00
791,1005.48,2793.62,262.00,327.00
792,1005.72,2796.03,254.00,308.00
793,1005.97,2798.44,262.00,304.00
794,1006.21,2800.84,249.00,312.00
795,1006.45,2803.25,266.00,315.00
796,1006.70,2805.65,253.00,302.00
797,1006.94,2808.05,259.00,297.00
798,1007.18,2810.45,262.00,294.00
799,1007.43,2812.85,243.00,291.00
800,1007.67,2815.24,254.00,296.00
801,1007.91,2817.63,260.00,309.00
802,1008.16,2820.02,234.00,287.00
803,1008.40,2822.41,249.00,283.00
804,1008.64,2824.79,256.00,302.00
805,1008.88,2827.18,239.00,296.00
806,1009.13,2829.56,234.00,280.00
807,1009.37,2831.94,251.00,285.00
808,1009.61,2834.31,236.00,279.00
809,1009.85,2836.69,228.00,289.00
810,1010.09,2839.06,228.00,275.00
811,1010.34,2841.43,236.00,287.00
812,1010.58,2843.80,230.00,283.00
813,1010.82,2846.16,222.00,268.00
814,1011.06,2848.53,221.00,270.00
815,1011.30,2850.89,228.00,277.00
816,1011.54,2853.25,238.00,272.00
817,1011.79,2855.61,234.00,279.00
818,1012.03,2857.96,228.00,255.00
819,1012.27,2860.32,230.00,281.00
820,1012.51,2862.67,224.00,281.00
821,1012.75,2865.02,216.00,249.00
822,1012.99,2867.36,220.00,256.00
823,1013.23,2869.71,219.00,272.00
824,1013.47,2872.05,209.00,268.00
825,1013.71,2874.39,218.00,254.00
826,1013.95,2876.73,209.00,253.00
827,1014.19,2879.07,209.00,255.00
828,1014.43,2881.40,207.00,237.00
829,1014.67,2883.73,201.00,247.00
830,1014.91,2886.06,211.00,258.00
831,1015.15,2888.39,229.00,267.00
832,1015.39,2890.71,211.00,247.00
833,1015.63,2893.04,195.00,246.00
834,1015.87,2895.36,218.00,265.00
835,1016.11,2897.68,203.00,239.00
836,1016.35,2900.00,207.00,253.00
837,1016.59,2902.31,196.00,239.00
838,1016.83,2904.63,198.00,247.00
839,1017.07,2906.94,195.00,231.00
840,1017.31,2909.25,211.00,256.00
841,1017.55,2911.55,182.00,215.00
842,1017.78,2913.86,200.00,247.00
843,1018.02,2916.16,199.00,235.00
844,1018.26,2918.46,190.00,220.00
845,1018.50,2920.76,188.00,223.00
846,1018.74,2923.05,184.00,225.00
847,1018.98,2925.35,173.00,226.00
848,1019.21,2927.64,194.00,226.00
849,1019.45,2929.93,191.00,224.00
850,1019.69,2932.22,192.00,211.00
851,1019.93,2934.51,190.00,219.00
852,1020.17,2936.79,186.00,221.00
853,1020.40,2939.07,159.00,207.00
854,1020.64,2941.35,188.00,234.00
855,1020.88,2943.63,165.00,205.00
856,1021.11,2945.90,177.00,204.00
857,1021.35,2948.18,173.00,212.00
858,1021.59,2950.45,195.00,224.00
859,1021.83,2952.72,169.00,200.00
860,1022.06,2954.98,180.00,209.00
861,1022.30,2957.25,169.00,207.00
862,1022.54,2959.51,167.00,192.00
863,1022.77,2961.77,156.00,200.00
864,1023.01,2964.03,169.00,205.00
865,1023.24,2966.29,148.00,190.00
866,1023.48,2968.54,165.00,192.00
867,1023.72,2970.80,173.00,205.00
868,1023.95,2973.05,159.00,193.00
869,1024.19,2975.30,169.00,196.00
870,1024.42,2977.54,158.00,186.00
871,1024.66,2979.79,168.00,185.00
872,1024.90,2982.03,163.00,212.00
873,1025.13,2984.27,148.00,182.00
874,1025.37,2986.51,171.00,204.00
875,1025.60,2988.74,156.00,182.00
876,1025.84,2990.98,164.00,204.00
877,1026.07,2993.21,150.00,165.00
878,1026.31,2995.44,163.00,182.00
879,1026.54,2997.67,156.00,200.00
880,1026.78,2999.89,140.00,152.00
881,1027.01,3002.12,148.00,179.00
882,1027.24,3004.34,146.00,178.00
883,1027.48,3006.56,143.00,194.00
884,1027.71,3008.78,147.00,183.00
885,1027.95,3010.99,139.00,171.00
886,1028.18,3013.21,152.00,179.00
887,1028.41,3015.42,165.00,190.00
888,1028.65,3017.63,147.00,173.00
889,1028.88,3019.84,154.00,184.00
890,1029.12,3022.04,135.00,165.00
891,1029.35,3024.24,137.00,171.00
892,1029.58,3026.45,143.00,175.00
893,1029.82,3028.65,125.00,157.00
894,1030.05,3030.84,150.00,180.00
895,1030.28,3033.04,135.00,158.00
896,1030.51,3035.23,148.00,178.00
897,1030.75,3037.42,129.00,162.00
898,1030.98,3039.61,129.00,158.00
899,1031.21,3041.80,131.00,153.00
900,1031.44,3043.98,118.00,158.00
901,1031.68,3046.17,131.00,169.00
902,1031.91,3048.35,117.00,140.00
903,1032.14,3050.53,129.00,158.00
904,1032.37,3052.70,137.00,150.00
905,1032.61,3054.88,134.00,163.00
906,1032.84,3057.05,119.00,146.00
907,1033.07,3059.22,125.00,146.00
908,1033.30,3061.39,120.00,156.00
909,1033.53,3063.56,97.00,139.00
910,1033.76,3065.72,140.00,165.00
911,1033.99,3067.89,125.00,138.00
912,1034.23,3070.05,110.00,144.00
913,1034.46,3072.21,122.00,141.00
914,1034.69,3074.36,126.00,147.00
915,1034.92,3076.52,102.00,138.00
916,1035.15,3078.67,127.00,145.00
917,1035.38,3080.82,127.00,152.00
918,1035.61,3082.97,106.00,140.00
919,1035.84,3085.12,112.00,141.00
920,1036.07,3087.26,116.00,122.00
921,1036.30,3089.41,121.00,125.00
922,1036.53,3091.55,97.00,141.00
923,1036.76,3093.69,120.00,139.00
924,1036.99,3095.82,87.00,117.00
925,1037.22,3097.96,80.00,122.00
926,1037.45,3100.09,115.00,144.00
927,1037.68,3102.22,100.00,136.00
928,1037.91,3104.35,116.00,129.00
929,1038.14,3106.48,98.00,98.00
930,1038.37,3108.60,123.00,146.00
931,1038.59,3110.72,80.00,114.00
932,1038.82,3112.84,99.00,122.00
933,1039.05,3114.96,117.00,127.00
934,1039.28,3117.08,85.00,104.00
935,1039.51,3119.20,83.00,127.00
936,1039.74,3121.31,103.00,108.00
937,1039.97,3123.42,108.00,116.00
938,1040.19,3125.53,84.00,112.00
939,1040.42,3127.64,118.00,140.00
940,1040.65,3129.74,97.00,122.00
941,1040.88,3131.84,82.00,116.00
942,1041.11,3133.94,114.00,129.00
943,1041.33,3136.04,91.00,93.00
944,1041.56,3138.14,84.00,116.00
945,1041.79,3140.24,107.00,122.00
946,1042.01,3142.33,105.00,114.00
947,1042.24,3144.42,74.00,108.00
948,1042.47,3146.51,89.00,98.00
949,1042.70,3148.60,84.00,112.00
950,1042.92,3150.68,86.00,112.00
951,1043.15,3152.77,76.00,101.00
952,1043.38,3154.85,74.00,97.00
953,1043.60,3156.93,99.00,118.00
954,1043.83,3159.00,76.00,108.00
955,1044.05,3161.08,84.00,101.00
956,1044.28,3163.15,96.00,113.00
957,1044.51,3165.22,86.00,107.00
958,1044.73,3167.29,78.00,114.00
959,1044.96,3169.36,93.00,99.00
960,1045.18,3171.43,92.00,105.00
961,1045.41,3173.49,91.00,110.00
962,1045.63,3175.55,84.00,109.00
963,1045.86,3177.61,78.00,101.00
964,1046.09,3179.67,86.00,95.00
965,1046.31,3181.73,99.00,112.00
966,1046.54,3183.78,74.00,95.00
967,1046.76,3185.83,70.00,93.00
968,1046.98,3187.88,84.00,93.00
969,1047.21,3189.93,74.00,93.00
970,1047.43,3191.98,82.00,104.00
971,1047.66,3194.02,78.00,105.00
972,1047.88,3196.06,90.00,107.00
973,1048.11,3198.10,82.00,95.00
974,1048.33,3200.14,85.00,119.00
975,1048.55,3202.18,84.00,94.00
976,1048.78,3204.21,66.00,83.00
977,1049.00,3206.25,85.00,95.00
978,1049.22,3208.28,72.00,84.00
979,1049.45,3210.31,64.00,81.00
980,1049.67,3212.33,61.00,86.00
981,1049.89,3214.36,84.00,103.00
982,1050.12,3216.38,90.00,94.00
983,1050.34,3218.40,78.00,97.00
984,1050.56,3220.42,80.00,93.00
985,1050.79,3222.44,80.00,93.00
986,1051.01,3224.45,61.00,67.00
987,1051.23,3226.47,76.00,84.00
988,1051.45,3228.48,72.00,91.00
989,1051.68,3230.49,65.00,67.00
990,1051.90,3232.49,55.00,74.00
991,1052.12,3234.50,72.00,88.00
992,1052.34,3236.50,57.00,86.00
993,1052.56,3238.51,55.00,66.00
994,1052.79,3240.51,69.00,82.00
995,1053.01,3242.50,72.00,88.00
996,1053.23,3244.50,63.00,70.00
997,1053.45,3246.49,59.00,72.00
998,1053.67,3248.49,78.00,88.00
999,1053.89,3250.48,61.00,82.00
1000,1054.11,3252.47,80.00,97.00
1001,1054.33,3254.45,55.00,79.00
1002,1054.55,3256.44,61.00,82.00
1003,1054.77,3258.42,45.00,70.00
1004,1054.99,3260.40,67.00,69.00
1005,1055.22,3262.38,55.00,65.00
1006,1055.44,3264.36,51.00,68.00
1007,1055.66,3266.33,63.00,72.00
1008,1055.88,3268.31,51.00,64.00
1009,1056.10,3270.28,59.00,82.00
1010,1056.31,3272.25,70.00,91.00
1011,1056.53,3274.21,57.00,55.00
1012,1056.75,3276.18,42.00,65.00
1013,1056.97,3278.14,55.00,71.00
1014,1057.19,3280.11,53.00,61.00
1015,1057.41,3282.07,41.00,62.00
1016,1057.63,3284.02,59.00,63.00
1017,1057.85,3285.98,57.00,76.00
1018,1058.07,3287.94,61.00,65.00
1019,1058.29,3289.89,46.00,69.00
1020,1058.51,3291.84,48.00,59.00
1021,1058.72,3293.79,48.00,59.00
1022,1058.94,3295.73,40.00,56.00
1023,1059.16,3297.68,57.00,65.00
